Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2021:Q4,Silent,21739740,5462767,4630785,831982,16276974,2272664,546548,566427,561776,4651,173824,155641,18183,8118915,257676,25356,373232,1462486,2230933,248912,660405,656043,462972,127375,17444,48252,4362,21079335,13456262
2021:Q4,BabyBoom,78832356,19322598,16590490,2732108,59509758,6642376,1552960,1495349,1484821,10528,799936,767706,32229,22583416,939497,1338470,5066947,10821507,7654670,614631,4706144,4688704,2908556,1024024,139286,616838,17440,74126212,42250874
2021:Q4,GenX,42773594,13841915,11825466,2016449,28931679,3769632,461505,381681,378652,3029,164182,144817,19365,8991040,609715,1084048,4242734,4828473,4055136,343534,6586123,6574026,4775165,1600977,95248,102637,12097,36187471,35017494
2021:Q4,Millennial,16259703,7267519,5856949,1410570,8992184,1893869,93950,206645,206197,448,52287,39107,13180,2472424,193449,213720,1115377,1004356,1520693,225413,5564658,5560123,3646254,1796154,60482,57233,4535,10695044,39884139
2022:Q1,Silent,21678975,5783318,4930243,853075,15895656,2276342,536342,581282,581282,0,182601,165661,16939,7765568,252847,31968,336426,1378062,2306592,247627,651543,646985,464424,121827,18364,42370,4557,21027432,13256946
2022:Q1,BabyBoom,79163246,20873155,18052483,2820672,58290091,6749888,1539789,1577885,1577885,0,887129,855661,31467,21732949,931610,1205631,4838356,10334864,7872474,619516,4836871,4818648,3027848,1026900,138634,625265,18223,74326375,42186543
2022:Q1,GenX,43376795,14889906,12801577,2088329,28486889,3876330,458233,402343,402343,0,159316,140559,18757,8501835,603747,1091998,4017383,4958797,4070438,346469,6699545,6686696,4871658,1612177,102710,100151,12849,36677250,35081340
2022:Q1,Millennial,17568645,8268223,6758031,1510192,9300422,1982652,95480,220292,220292,0,65626,52020,13607,2461117,201871,224079,1079183,1108218,1631062,230842,5599042,5594479,3655256,1816078,64509,58636,4564,11969603,40312623
2022:Q2,Silent,20554291,5968671,5102757,865914,14585620,2238067,542228,616127,616127,0,173181,157501,15679,6461353,245569,39839,281593,1312377,2426903,248384,640733,636337,464098,118736,19850,33654,4395,19913559,13081388
2022:Q2,BabyBoom,75925382,21845060,18975035,2870025,54080322,6674763,1571264,1722229,1722229,0,866190,835719,30471,18261920,912628,1051324,4353414,9832637,8205384,628570,4839999,4822136,3040513,1050181,139775,591667,17863,71085384,42128986
2022:Q2,GenX,42060800,15618132,13497109,2121023,26442668,3858383,471175,436705,436705,0,152902,134842,18060,6797833,591057,1094233,3512937,5042063,4133388,351994,6850918,6838505,4968326,1657483,113841,98856,12413,35209882,35149850
2022:Q2,Millennial,17881677,8798528,7248919,1549609,9083149,1985156,98846,237633,237633,0,61531,47720,13812,2076026,212308,233847,963157,1186924,1789707,238015,5807530,5802812,3811517,1867744,71096,52454,4719,12074147,40709637
2022:Q3,Silent,20223251,5977023,5097659,879364,14246228,2194924,554463,704634,704634,0,161795,147138,14657,6151154,243121,45059,253894,1259591,2427600,249992,626359,622004,459615,113772,20720,27898,4355,19596891,12931003
2022:Q3,BabyBoom,74040250,21222845,18298700,2924145,52817404,6562296,1619649,2057925,2057925,0,828873,799220,29653,17414843,910460,937279,4177566,9453027,8216604,638882,4769676,4751811,2957944,1060997,138935,593935,17865,69270574,42078796
2022:Q3,GenX,41154663,15261552,13100640,2160912,25893111,3814562,490317,508861,508861,0,146269,128806,17463,6327844,588426,1108400,3350709,5137303,4062095,358324,6953619,6941266,5026265,1697446,121068,96487,12354,34201044,35223169
2022:Q3,Millennial,17784413,8626826,7024594,1602232,9157587,1967635,102912,264107,264107,0,55092,41045,14046,2051325,219241,244951,938772,1252452,1815469,245630,6093129,6088300,4043535,1917191,74929,52645,4829,11691284,41073488
2022:Q4,Silent,19888986,5604816,4741012,863804,14284170,2112934,572522,831440,831440,0,152089,138261,13828,6301600,241334,43332,259841,1214541,2304859,249677,610728,606807,449952,112466,21526,22863,3921,19278258,12620090
2022:Q4,BabyBoom,74973365,20954401,18006618,2947783,54018964,6435105,1716552,2608710,2608710,0,795886,767000,28886,18275132,927525,951050,4344503,9253964,8056381,654156,4693579,4676776,2922848,1077771,142896,533261,16803,70279787,42125051
2022:Q4,GenX,41415223,15024736,12849090,2175646,26390487,3714014,523757,609108,609108,0,145305,128234,17071,6695626,597409,1111603,3519828,5118559,3988582,366697,7012659,7001465,5050454,1723276,129608,98126,11195,34402564,35173682
2022:Q4,Millennial,18009857,8646349,6998119,1648230,9363508,1927537,108928,283584,283584,0,49965,36217,13748,2200597,220821,249358,1002394,1299516,1764886,255922,6318337,6313295,4208171,1980731,82266,42127,5042,11691519,41694536
2023:Q1,Silent,20122151,5520100,4659655,860445,14602051,2044855,627950,945176,945176,0,147246,133597,13650,6610218,243643,38578,268634,1205671,2220973,249107,592216,588225,438140,108567,19514,22004,3991,19529935,12410269
2023:Q1,BabyBoom,76752777,20899389,17930322,2969067,55853389,6256647,1910032,3134812,3134812,0,777881,748988,28892,19388825,949563,1018434,4508252,9337903,7909930,661112,4523013,4505801,2781935,1060649,137605,525612,17212,72229764,41973003
2023:Q1,GenX,42291553,15070349,12868916,2201433,27221203,3606150,597478,698879,698879,0,145819,128667,17151,7235336,613424,1134834,3715042,5155523,3946100,372619,6974291,6962624,5031023,1714195,118451,98954,11668,35317261,35201954
2023:Q1,Millennial,18410962,8783435,7082628,1700806,9627527,1879811,120079,288144,288144,0,47978,33926,14053,2411519,221712,256816,1076499,1322110,1738025,264835,6566600,6561488,4441046,2003310,75603,41529,5111,11844362,42461430
2023:Q2,Silent,20511969,5621217,4766013,855204,14890752,1998487,656727,954905,954905,0,145827,132527,13300,6892838,244385,34814,276980,1199178,2238248,248361,583573,579636,430928,107696,18674,22338,3937,19928396,12200026
2023:Q2,BabyBoom,79050059,21709738,18729277,2980461,57340321,6147553,2018755,3219928,3219928,0,778969,750475,28494,20386722,962469,1068208,4653523,9422067,8016619,665509,4472339,4455189,2723946,1062760,135117,533367,17150,74577719,41672373
2023:Q2,GenX,43663069,15589362,13361898,2227464,28073707,3554713,642275,716669,716669,0,146663,129606,17057,7748812,625088,1152907,3904352,5189463,4014915,377850,6993530,6981834,5041864,1725877,114826,99267,11696,36669539,35172056
2023:Q2,Millennial,19699802,9664534,7903053,1761480,10035268,1870429,127682,293118,293118,0,49020,34885,14135,2617965,223208,263481,1150091,1338820,1828229,273225,6760765,6755550,4591953,2045372,74196,44030,5214,12939037,43131080
2023:Q3,Silent,20036263,5578309,4733476,844833,14457954,1953566,685917,957104,957104,0,136533,123389,13144,6565195,239556,24025,265450,1170721,2212512,247376,577804,573828,425164,106891,18247,23526,3976,19458459,11985968
2023:Q3,BabyBoom,78153394,21804000,18837875,2966126,56349394,6035514,2128143,3269099,3269099,0,728591,700194,28397,19608804,951387,1238277,4523649,9205600,7991883,668448,4446099,4428717,2680490,1061611,133698,552918,17382,73707295,41296491
2023:Q3,GenX,43467744,15732795,13501063,2231731,27734949,3504870,689028,729190,729190,0,145849,128732,17117,7441471,622670,1207133,3794806,5186092,4031208,382631,7018005,7005948,5065798,1727085,113902,99163,12057,36449739,35107932
2023:Q3,Millennial,20051142,9987458,8197367,1790091,10063684,1860129,135408,298084,298084,0,42210,27793,14417,2558741,228876,274414,1135286,1383879,1865461,281196,6933453,6928182,4737078,2067409,74666,49029,5272,13117689,43723064
2023:Q4,Silent,20286116,5445690,4620207,825483,14840426,1924915,707137,1006168,1006168,0,136887,124102,12785,6995139,237462,33156,282942,1177655,2091054,247912,566672,562688,416461,105339,18008,22880,3984,19719444,11721828
2023:Q4,BabyBoom,80558434,21647188,18678771,2968417,58911246,6083757,2241605,3597006,3597006,0,749199,720954,28246,21282794,963361,1068871,4842496,9621509,7776990,683656,4419467,4401766,2647580,1069437,134098,550650,17702,76138966,41239745
2023:Q4,GenX,44562400,15637274,13399648,2237626,28925126,3536371,732093,778570,778570,0,146778,129734,17044,8224292,629906,1155778,4151485,5237357,3940463,392032,7043947,7031564,5076823,1740627,114867,99246,12382,37518453,35050018
2023:Q4,Millennial,20460203,10036354,8207441,1828913,10423849,1904689,142137,291038,291038,0,45656,31180,14476,2848804,229745,271188,1256563,1356717,1785329,291984,7101378,7096074,4862360,2108304,76289,49121,5304,13358825,44168922
2024:Q1,Silent,20514646,5461654,4649340,812315,15052991,1903554,702242,972616,972616,0,133368,121066,12302,7373239,237286,29733,293042,1155214,2007044,245654,550043,545960,403336,100421,17862,24341,4084,19964602,11444461
2024:Q1,BabyBoom,83499519,22465894,19467975,2997919,61033625,6197628,2284374,3546678,3546678,0,749207,721235,27972,22970634,988429,1119370,5089510,9698082,7694847,694866,4364581,4346140,2576681,1051642,135314,582502,18442,79134938,41312729
2024:Q1,GenX,46161722,16069916,13808519,2261398,30091806,3610138,747131,772668,772668,0,147221,130306,16915,9007145,645058,1172205,4424380,5260522,3906708,398632,7006515,6993391,5055004,1722651,117039,98697,13125,39155207,35089540
2024:Q1,Millennial,21764662,10848424,8966890,1881534,10916239,1981122,146045,299963,299963,0,45511,31069,14442,3147382,229333,276874,1355727,1374679,1758757,300845,7258085,7252771,5001341,2116657,78879,55894,5314,14506578,44769574
2024:Q2,Silent,20380395,5460212,4662187,798025,14920183,1851223,701686,985770,985770,0,129459,117637,11823,7345766,233894,27822,290960,1133478,1976676,243448,538726,534726,394212,98479,17191,24843,4001,19841669,11173635
2024:Q2,BabyBoom,84755804,23109960,20107122,3002838,61645843,6123875,2328628,3708091,3708091,0,741398,713886,27512,23334311,993945,1140988,5140779,9707325,7724296,702208,4351460,4333029,2550427,1050725,134002,597875,18431,80404344,41141751
2024:Q2,GenX,46911504,16454381,14179551,2274829,30457123,3571700,766738,800045,800045,0,147661,130908,16753,9210536,651035,1181931,4502293,5284829,3935524,404831,7016184,7003020,5066352,1722787,115144,98736,13164,39895320,35082488
2024:Q2,Millennial,22851536,11667642,9740585,1927057,11183894,1979932,151199,300462,300462,0,44633,30207,14426,3269196,233199,282963,1402211,1403178,1806154,310769,7416217,7410792,5127110,2144841,78693,60148,5425,15435319,45495080
2024:Q3,Silent,20734301,5348948,4561560,787387,15385353,1835789,722621,1010978,1010978,0,134684,123365,11319,7804367,231819,25340,299782,1120201,1956591,243180,528177,524442,387253,95832,16708,24649,3735,20206124,10939724
2024:Q3,BabyBoom,87051223,22924219,19920714,3003506,64127004,6180080,2433591,3916071,3916071,0,791061,764228,26833,25095218,999455,1173879,5325143,9754997,7746324,711184,4329338,4311696,2538790,1039947,132764,600195,17643,82721885,40856534
2024:Q3,GenX,48304908,16451767,14160989,2290777,31853141,3635566,812581,834813,834813,0,150068,133562,16507,10116746,658509,1196292,4748042,5318170,3969168,413187,7035996,7023569,5083336,1726915,114101,99217,12426,41268913,35059861
2024:Q3,Millennial,23651903,11802167,9824327,1977841,11849736,2060125,159565,296720,296720,0,53674,39365,14309,3638776,236730,289969,1503599,1426844,1860847,322885,7582077,7576449,5233593,2201587,79188,62081,5627,16069826,46232975
2024:Q4,Silent,20450766,5241784,4456858,784926,15208982,1832388,757327,958261,958261,0,108132,97267,10865,7724606,227175,25818,294345,1105993,1927583,247354,509843,506433,379072,91887,9383,26090,3410,19940923,10735264
2024:Q4,BabyBoom,86699394,22700879,19675906,3024974,63998514,6280678,2584470,3695552,3695552,0,621558,595366,26192,25151598,991612,1152434,5296668,9762054,7729936,731954,4218532,4201951,2462815,1012543,98652,627941,16581,82480862,40600002
2024:Q4,GenX,48628460,16459444,14134161,2325283,32169017,3736090,878511,810178,810177,0,143823,127531,16292,10218798,658452,1195330,4755502,5351858,3990835,429640,6962251,6950846,5092656,1697971,61151,99067,11405,41666209,35099163
2024:Q4,Millennial,23967118,11832904,9794283,2038621,12134213,2160874,169609,315762,315762,0,26111,11954,14157,3719534,242342,293815,1524149,1449798,1891684,340534,7709637,7703796,5408878,2186473,39147,69298,5841,16257481,46843644
