Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2020:Q2,age70plus,31546131,8239198,7069338,1169860,23306932,3632769,970958,1474082,1425188,48895,426642,393323,33319,8513969,440539,118833,863135,3790093,2664129,411782,1510632,1501909,1027134,323975,27021,123780,8723,30035499,23850581
2020:Q2,age55to69,53945040,13020250,11140333,1879917,40924790,4314824,1318226,1631260,1571570,59690,439882,420361,19521,12166355,688635,1405809,3990544,9396867,5146434,425954,3937973,3923675,2639891,825751,144120,313914,14298,50007067,35023503
2020:Q2,age40to54,31112522,10474355,8858487,1615868,20638167,2675270,410369,405583,389578,16005,203933,185261,18672,5628923,513874,736009,2791640,3358414,3625640,288513,5479967,5468676,4003645,1290974,62291,111765,11290,25632556,31861630
2020:Q2,ageunder40,10799766,5223660,4193701,1029959,5576106,1260780,101016,178540,178540,0,31044,24843,6201,1078117,184333,137828,735066,738878,934290,196213,4540608,4536455,2806426,1656691,44831,28507,4153,6259157,38553415
2020:Q3,age70plus,33145047,8525880,7301886,1223994,24619167,3716899,936510,1421360,1421360,0,399361,367760,31601,9568871,457320,120520,891325,3828868,2848406,429727,1543155,1534545,1038200,326165,27585,142595,8609,31601892,24019748
2020:Q3,age55to69,55676182,13335641,11403111,1932530,42340542,4399190,1234453,1551501,1551501,0,443042,422546,20496,13173443,710528,1453377,4244952,9365956,5326664,437437,4006588,3992290,2662960,840765,135353,353212,14298,51669595,35049214
2020:Q3,age40to54,31708242,10655140,9014335,1640805,21053102,2738195,379148,383185,383185,0,188856,171003,17853,5849938,514153,776574,2911773,3417343,3600069,293868,5554476,5543443,4060428,1311916,61472,109626,11034,26153766,31849675
2020:Q3,ageunder40,11376714,5377449,4308864,1068585,5999264,1318600,92727,189936,189936,0,30768,23168,7600,1299311,183986,144998,775496,763083,998407,201951,4604799,4600686,2862844,1663860,42028,31954,4113,6771914,38586463
2020:Q4,age70plus,35876666,8848690,7575680,1273010,27027976,3906424,919369,1443845,1443845,0,415221,385301,29920,11449579,480247,121518,951140,3892237,3010477,437919,1596969,1588768,1059388,332211,29117,168052,8201,34279697,24191352
2020:Q4,age55to69,58989018,13722005,11742176,1979829,45267013,4625736,1183306,1571863,1571863,0,462589,441341,21248,15208773,739487,1492898,4667961,9402449,5471443,440509,4079080,4065008,2669210,858839,132791,404168,14071,54909938,35084095
2020:Q4,age40to54,33021996,10889420,9224920,1664499,22132577,2907605,358829,383533,383533,0,180818,163709,17109,6451187,518147,814527,3154379,3504804,3563752,294994,5640501,5629869,4122674,1332159,66822,108214,10632,27381495,31872140
2020:Q4,ageunder40,12211019,5542295,4441446,1100848,6668724,1449988,87148,200049,200049,0,34932,26119,8813,1668437,183871,151386,846301,792646,1050180,203785,4645708,4641648,2900926,1661644,42957,36121,4060,7565311,38574457
2021:Q1,age70plus,37681318,9282019,7960184,1321835,28399299,4132662,956632,1225412,1225412,0,417433,388020,29413,12544703,485712,117298,965579,3935090,3174604,444176,1631400,1622230,1076799,329289,30026,186116,9170,36049918,24365481
2021:Q1,age55to69,60822788,14229716,12215509,2014206,46593072,4900607,1223740,1250850,1250850,0,476322,453463,22859,16239367,748002,1469681,4841123,9384604,5616812,441965,4112694,4097780,2674125,854466,127624,441564,14914,56710094,35129604
2021:Q1,age40to54,33805147,11164964,9483956,1681007,22640183,3115516,367527,327576,327576,0,171627,155005,16623,6694046,512844,827615,3223291,3575045,3529574,295521,5706140,5695171,4180902,1338228,68816,107224,10969,28099007,31931492
2021:Q1,ageunder40,12890250,5745990,4611658,1134331,7144261,1605235,89024,202108,202108,0,37440,27326,10114,1885384,181957,153011,869118,815862,1100517,204605,4661551,4657514,2930976,1645235,41983,39320,4037,8228699,38513841
2021:Q2,age70plus,40016287,9979926,8551832,1428094,30036360,4172137,963080,1176802,1154981,21821,427865,399145,28720,13777001,501957,117149,1000563,3983199,3466918,449689,1689865,1680998,1106910,350290,30910,192888,8867,38326421,24542224
2021:Q2,age55to69,63531963,15140109,13028499,2111610,48391853,4924000,1213674,1173589,1151635,21954,493037,468883,24154,17431745,769078,1496646,5123983,9382605,5940635,442860,4306857,4292081,2782763,927776,123002,458539,14776,59225106,35187201
2021:Q2,age40to54,34947957,11709116,9973562,1735555,23238841,3141446,360960,312887,307209,5678,164242,148075,16167,7003449,513909,862041,3373523,3654897,3555469,296019,5957922,5947278,4356926,1413302,70963,106087,10644,28990035,32030198
2021:Q2,ageunder40,13703606,6130100,4915930,1214169,7573507,1623560,86655,203540,202648,892,40578,29322,11256,2120445,180645,157959,910636,839107,1205548,204834,4855572,4851599,3075571,1693817,41140,41072,3973,8848034,38401060
2021:Q3,age70plus,41334006,10524740,9019277,1505463,30809266,4230547,953808,1223510,1166846,56663,451261,423115,28146,14081296,511180,114713,985566,4016793,3778958,461634,1703314,1694404,1109381,353553,32747,198722,8910,39630692,24721669
2021:Q3,age55to69,64712256,15858878,13674345,2184533,48853378,4973952,1179443,1214370,1160448,53922,515401,489965,25436,17477896,782105,1496806,5133079,9344164,6286938,449224,4410116,4395210,2842668,956058,122659,473825,14906,60302140,35258345
2021:Q3,age40to54,35419190,12144829,10365530,1779299,23274361,3189920,347391,321915,307368,14547,159089,143302,15787,6909669,511586,886396,3335263,3724856,3588572,299704,6091431,6080921,4449383,1448469,78022,105047,10510,29327759,32170724
2021:Q3,ageunder40,14172602,6386738,5122417,1264322,7785863,1652625,82270,208987,208068,919,44879,32566,12312,2178631,178424,160652,899990,857264,1315144,206998,4940280,4936368,3148755,1702107,42891,42614,3912,9232322,38232561
2021:Q4,age70plus,42756054,10848163,9262843,1585320,31907891,4374534,991796,1094985,1086585,8400,459642,432044,27598,14804596,520051,111016,1014827,4067528,3998839,470078,1719851,1710807,1114643,360783,36613,198768,9044,41036203,24903904
2021:Q4,age55to69,66149042,16183185,13919264,2263921,49965858,5138798,1221504,1063428,1055628,7800,530750,504117,26632,18043110,794868,1482765,5382038,9354013,6501857,452727,4523151,4508042,2905043,994326,129736,478937,15109,61625892,35344495
2021:Q4,age40to54,36090477,12367007,10537324,1829683,23723470,3326909,357818,287763,285763,2000,152526,137065,15461,7011999,509570,905841,3470145,3817325,3581403,302171,6252676,6242242,4554438,1487853,96083,103868,10435,29837801,32355537
2021:Q4,ageunder40,14609820,6496444,5184260,1312183,8113376,1738298,83845,203926,203469,457,47311,34046,13266,2306091,175849,161973,931280,877955,1379333,207514,5021653,5017807,3218823,1705568,50028,43387,3846,9588167,38004788
2022:Q1,age70plus,43625179,11855597,10180809,1674787,31769582,4462209,992824,1146620,1146620,0,519214,493450,25764,14383902,518887,101283,957656,4012220,4197399,477368,1702925,1693066,1099697,357135,38620,197614,9859,41922255,25089018
2022:Q1,age55to69,66630209,17691338,15343885,2347453,48938871,5229860,1205548,1124174,1124174,0,568622,542246,26376,17227929,796414,1397767,5159382,9087482,6686315,455378,4622783,4606958,2982250,1013131,129438,482139,15825,62007426,35447110
2022:Q1,age40to54,36493518,13294384,11410077,1884307,23199134,3413017,350762,298567,298567,0,152200,137249,14951,6626175,502626,896709,3278589,3808930,3567065,304495,6376310,6365588,4647190,1511315,104347,102737,10722,30117208,32587104
2022:Q1,ageunder40,15038755,6973285,5607563,1365722,8065470,1780125,80709,212441,212441,0,54637,40957,13680,2223462,172149,157918,875722,871309,1429788,207212,5084984,5081195,3290051,1695402,51812,43932,3788,9953771,37714186
2022:Q2,age70plus,42122010,12453309,10737172,1716137,29668701,4440085,1018280,1237551,1237551,0,492233,468388,23846,12112417,510886,90019,843843,3957967,4476750,488669,1708016,1698464,1110546,368068,41294,178556,9552,40413994,25277098
2022:Q2,age55to69,63943801,18584670,16188811,2395859,45359131,5177858,1228610,1232442,1232442,0,566756,540897,25859,14214645,790554,1295866,4626027,8784693,6980208,461472,4709453,4693751,3047810,1060018,131272,454652,15702,59234348,35567651
2022:Q2,age40to54,35532814,13945741,12023093,1922648,21587073,3395685,356167,318876,318876,0,142426,127993,14434,5450419,492507,881002,2875852,3776603,3588545,308990,6570745,6560307,4777309,1565312,116723,100964,10438,28962069,32867893
2022:Q2,ageunder40,14823526,7246671,5874745,1371927,7576854,1742740,80456,223824,223824,0,52388,38505,13883,1819651,167615,152355,765380,854738,1509878,207831,5150965,5147268,3348790,1700745,55273,42459,3698,9672560,37357200
2022:Q3,age70plus,41734710,12360648,10593122,1767526,29374062,4394327,1053071,1438650,1438650,0,453798,431543,22255,11675984,512925,81372,798614,3929412,4534662,501248,1740644,1731045,1135123,378019,43262,174641,9599,39994066,25468234
2022:Q3,age55to69,62316947,17979207,15529995,2449213,44337740,5097770,1266543,1489636,1489636,0,557585,532046,25539,13442066,796398,1226260,4464065,8554319,6974351,468745,4774724,4758876,3080332,1094021,130682,453841,15848,57542223,35707576
2022:Q3,age40to54,34670795,13640169,11674519,1965650,21030625,3360010,366614,364403,364403,0,131800,117809,13991,5090946,488369,879344,2737423,3775773,3521468,314475,6760129,6749781,4905447,1619245,125174,99916,10348,27910666,33200369
2022:Q3,ageunder40,14480125,7108222,5723958,1384264,7371903,1687310,81114,242838,242838,0,48846,34811,14035,1736171,163557,148713,720838,842870,1491287,208361,5167287,5163679,3366457,1698121,56534,42568,3608,9312839,36930277
2022:Q4,age70plus,42442022,12179690,10377273,1802418,30262331,4340288,1110060,1745283,1745283,0,428840,407252,21588,12309374,526025,83165,842965,3918586,4440003,517744,1766152,1757572,1168508,394544,45291,149229,8580,40675870,25754848
2022:Q4,age55to69,62856509,17728582,15267867,2460715,45127927,4962439,1336095,1904690,1904690,0,540562,516053,24509,14027439,804009,1236401,4653951,8409034,6776037,477269,4781589,4766578,3100891,1122491,135268,407928,15011,58074920,35692564
2022:Q4,age40to54,34767300,13461549,11484391,1977158,21305751,3267681,389313,427958,427958,0,128345,114551,13794,5318091,493252,886410,2876786,3729556,3468530,319829,6868649,6858859,4969698,1654785,134969,99407,9790,27898652,33277069
2022:Q4,ageunder40,14221601,6860480,5465309,1395171,7361120,1619182,86292,254912,254912,0,45498,31856,13642,1818051,163802,149367,752864,829403,1430139,211611,5218913,5215334,3392328,1722424,60768,39813,3579,9002687,36888503
2023:Q1,age70plus,43948440,12317099,10470351,1846748,31631341,4283190,1228440,2028773,2028773,0,418589,396720,21869,13224744,546427,89322,894823,3995508,4390798,530727,1818560,1809452,1216001,401737,43933,147780,9108,42129881,26119493
2023:Q1,age55to69,63987088,17591948,15118379,2473570,46395140,4791271,1488246,2304354,2304354,0,529524,505146,24378,14824643,814788,1289500,4846872,8425864,6600396,479683,4720693,4705449,3068523,1107364,128789,400773,15243,59266396,35541568
2023:Q1,age40to54,35327955,13489948,11491342,1998606,21838007,3164844,440313,480877,480877,0,126805,112975,13830,5650878,501878,915766,3035044,3763277,3435063,323264,6907356,6897324,5016712,1657626,123086,99900,10032,28420599,33390763
2023:Q1,ageunder40,14313960,6874277,5461449,1412828,7439682,1548157,98540,253006,253006,0,44006,30338,13669,1945633,165249,154075,791688,836557,1388771,213999,5209512,5205913,3390908,1719994,55365,39646,3599,9104448,36995247
2023:Q2,age70plus,45786603,12955303,11066331,1888972,32831300,4259003,1298051,2085584,2085584,0,422580,400834,21746,14054077,560566,94127,941980,4057955,4516285,541092,1863745,1854563,1243944,413876,43649,153094,9182,43922858,26348750
2023:Q2,age55to69,65985704,18462474,15976333,2486141,47523230,4692329,1572191,2358938,2358938,0,527015,503087,23927,15570997,821158,1330023,5031118,8454497,6683037,481928,4736483,4721310,3068720,1120736,126247,405608,15173,61249222,35379277
2023:Q2,age40to54,36392517,14018280,12003293,2014987,22374237,3109386,469593,488677,488677,0,126911,113147,13763,5957108,507360,937669,3183729,3793841,3473989,325975,6967159,6957117,5062063,1675559,119286,100210,10041,29425359,33425049
2023:Q2,ageunder40,14760075,7148793,5714283,1434510,7611281,1510464,105605,251420,251420,0,43974,30424,13550,2064156,166067,157591,828119,843236,1424699,215950,5242821,5239218,3413963,1731533,53632,40091,3603,9517254,37022539
2023:Q3,age70plus,45542316,13133801,11233334,1900467,32408515,4224591,1366221,2120839,2120839,0,386562,364671,21891,13585152,559209,107451,924364,4040647,4543883,549596,1906454,1896902,1267681,421822,43735,163663,9552,43635862,26475731
2023:Q3,age55to69,65303158,18612428,16131886,2480542,46690730,4602457,1660303,2389993,2389993,0,504302,480442,23860,14892294,813152,1469391,4892872,8321701,6659998,484268,4772154,4756818,3082614,1129314,125304,419585,15337,60531004,35215392
2023:Q3,age40to54,36144762,14127919,12114133,2013785,22016844,3048854,498757,492026,492026,0,121963,108229,13735,5716776,503994,998804,3092658,3747538,3467879,327593,7008141,6997960,5102502,1677070,118128,100260,10181,29136622,33335479
2023:Q3,ageunder40,14718306,7228415,5790427,1437987,7489892,1478175,113214,250618,250618,0,40355,26766,13588,1979989,166134,168204,809298,836407,1429303,218195,5288612,5284995,3455734,1734789,53344,41126,3617,9429694,37086718
2023:Q4,age70plus,47242492,13189795,11264011,1925784,34052696,4276743,1432815,2281582,2281582,0,403280,381447,21833,14842632,569673,96277,1008189,4165943,4408445,567116,1945878,1935952,1294130,433713,44327,163783,9926,45296614,26676973
2023:Q4,age55to69,66980483,18423304,15946453,2476851,48557179,4618699,1744355,2634089,2634089,0,510311,486735,23576,16156878,818078,1333416,5278766,8538341,6430677,493568,4798575,4783061,3094297,1145933,125802,417029,15515,62181908,35147574
2023:Q4,age40to54,36751798,13967926,11958657,2009269,22783872,3062681,525740,516695,516695,0,123312,109665,13647,6183892,506198,940298,3367861,3831704,3392960,332533,7058715,7048405,5135276,1693861,119204,100064,10309,29693083,33272381
2023:Q4,ageunder40,14892380,7185481,5736946,1448535,7706900,1491609,120063,240416,240416,0,41617,28123,13494,2167625,166525,159003,878671,857250,1361754,222367,5328296,5324674,3479522,1750201,53930,41021,3622,9564084,37083630
2024:Q1,age70plus,49240584,13760190,11796152,1964037,35480394,4364808,1458149,2264052,2264052,0,402828,381238,21590,16083178,587024,100719,1073942,4211059,4355294,579341,1990842,1980162,1322535,433409,45154,179065,10680,47249743,26925597
2024:Q1,age55to69,69380376,19255916,16757361,2498555,50124460,4686501,1766643,2573685,2573685,0,508375,485225,23150,17413448,832036,1375319,5576058,8570016,6322666,499714,4795041,4779049,3084362,1128102,127204,439381,15992,64585335,35211512
2024:Q1,age40to54,37959077,14417791,12393142,2024650,23541285,3116778,533297,511149,511149,0,122977,109411,13566,6653502,513596,960163,3582518,3847941,3363137,336227,7079529,7068871,5158763,1687731,121745,100633,10657,30879548,33360276
2024:Q1,ageunder40,15360513,7411991,5946068,1465924,7948522,1524354,121702,243039,243039,0,41127,27802,13324,2348272,167450,161981,930140,859482,1326259,224715,5313814,5310179,3470702,1742130,54992,42356,3635,10046699,37119238
2024:Q2,age70plus,50257703,14251414,12264556,1986858,36006289,4341479,1487461,2347356,2347356,0,397676,376413,21263,16404496,593953,103284,1096801,4243725,4399969,590090,2025244,2014504,1341934,440068,45073,187429,10740,48232459,27105894
2024:Q2,age55to69,70382416,19945691,17444385,2501306,50436725,4609986,1791438,2684052,2684052,0,502677,480082,22595,17600091,832853,1392612,5639702,8555252,6324568,503494,4814897,4798955,3090477,1133091,125772,449616,15941,65567520,35112526
2024:Q2,age40to54,38652776,14872330,12833120,2039210,23780446,3080982,545117,525023,525023,0,122503,109002,13502,6768891,517322,973979,3654195,3868103,3383854,340475,7141070,7130373,5210280,1698591,120089,101413,10698,31511705,33499459
2024:Q2,ageunder40,15606344,7622760,6147384,1475376,7983584,1494283,124235,237935,237935,0,40295,27140,13155,2386332,167945,163829,945546,861729,1334259,227195,5341376,5337735,3495410,1745083,54097,43145,3641,10264967,37176598
2024:Q3,age70plus,52077202,14269918,12259891,2010027,37807284,4406398,1550485,2449099,2449099,0,437659,416904,20756,17772121,601331,106691,1153049,4281823,4445070,603559,2044249,2034212,1355339,443982,45081,189809,10038,50032952,27240106
2024:Q3,age55to69,72231080,19796492,17286579,2509913,52434588,4653303,1872862,2839006,2839006,0,520881,498963,21919,18975998,835868,1421822,5883983,8578797,6341613,510454,4834894,4819490,3106967,1136418,124928,451177,15403,67396187,35045162
2024:Q3,age40to54,39528753,14849381,12797148,2052233,24679373,3128405,573866,541191,541191,0,127170,113800,13369,7310326,520798,990570,3847356,3892969,3401092,345630,7202724,7192368,5253720,1717732,119133,101784,10355,32326030,33574767
2024:Q3,ageunder40,15905300,7611311,6123972,1487339,8293989,1523453,131145,229287,229287,0,43777,30853,12924,2596662,168517,166398,992178,866623,1345155,230794,5393720,5390086,3526946,1766149,53620,43371,3635,10511579,37229237
2024:Q4,age70plus,52408824,14302231,12245903,2056328,38106592,4517635,1645179,2367509,2367508,0,310595,290247,20348,17953050,602845,106653,1163416,4328832,4479726,631152,2075881,2066794,1390155,440133,31654,204852,9087,50332943,27470333
2024:Q4,age55to69,71774107,19542540,17010946,2531594,52231567,4721133,1988787,2647955,2647955,0,446899,425670,21229,18927937,828738,1406414,5862049,8565519,6311182,524954,4779674,4765018,3102242,1106032,86468,470275,14655,66994433,34894745
2024:Q4,age40to54,39577419,14786671,12712779,2073892,24790748,3197913,614518,524439,524439,0,110629,97417,13212,7325105,519237,987952,3849963,3904204,3401761,355028,7167935,7158071,5298576,1694823,62224,102448,9864,32409484,33585438
2024:Q4,ageunder40,15985388,7603569,6091579,1511989,8381819,1573349,141433,239850,239850,0,31501,18784,12717,2608445,168762,166377,995237,871149,1347369,238348,5376773,5373143,3552449,1747887,27987,44821,3630,10608614,37326628
